                  上证50 (000016) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	  MA2.MA1   	  MA2.MA2   	  MA2.MA3   	  MA2.MA4   	  MA2.MA5   	  MA2.MA6   	  MA2.MA7   	  MA2.MA8   	  MA2.MA9   	  MA2.MA10  	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 
 2018/08/17	 2427.47	 2429.68	 2370.04	 2374.17	       20629848	    2427.15	    2447.69	    2480.88	    2525.93	    2646.24	    2747.06	           	           	           	           	           	       0.00	20629848.00	21179704.00	23096276.00	     -23.27	     -15.04	     -16.46	
 2018/08/20	 2386.14	 2409.13	 2370.82	 2409.13	       23001284	    2413.28	    2447.95	    2474.99	    2521.73	    2641.53	    2746.42	           	           	           	           	           	       0.00	23001284.00	21191590.00	22824100.00	     -24.41	     -16.91	     -14.99	
 2018/08/21	 2411.98	 2461.14	 2410.89	 2452.38	       24358956	    2409.91	    2445.21	    2469.43	    2518.04	    2637.57	    2745.86	           	           	           	           	           	       0.00	24358956.00	22648996.00	22284786.00	     -21.57	     -17.84	      -7.46	
 2018/08/22	 2461.40	 2461.40	 2438.94	 2450.15	       16052916	    2418.20	    2445.52	    2463.76	    2514.49	    2634.00	    2745.24	           	           	           	           	           	       0.00	16052916.00	21908344.00	21530984.00	     -19.29	     -18.13	      -2.31	
 2018/08/23	 2453.66	 2474.69	 2435.16	 2461.07	       18856430	    2429.38	    2441.17	    2460.26	    2512.08	    2630.42	    2744.70	           	           	           	           	           	       0.00	18856430.00	20579886.00	20758932.00	     -16.40	     -17.79	       2.77	
 2018/08/24	 2449.37	 2496.39	 2438.72	 2472.00	       20760608	    2448.95	    2438.05	    2457.61	    2508.97	    2627.15	    2744.18	           	           	           	           	           	       0.00	20760608.00	20606038.00	20892872.00	     -13.09	     -16.85	       7.52	
 2018/08/27	 2484.41	 2522.34	 2482.52	 2522.34	       28385082	    2471.59	    2442.43	    2456.66	    2506.89	    2624.30	    2743.81	           	           	           	           	           	       0.00	28385082.00	21682798.00	21437194.00	      -6.32	     -14.74	      16.84	
 2018/08/28	 2524.92	 2530.50	 2503.81	 2511.15	       21401628	    2483.34	    2446.63	    2454.96	    2503.83	    2621.12	    2743.39	           	           	           	           	           	       0.00	21401628.00	21091332.00	21870164.00	      -1.84	     -12.16	      20.64	
 2018/08/29	 2506.15	 2515.00	 2497.82	 2503.48	       18183976	    2494.01	    2456.10	    2455.62	    2500.44	    2618.00	    2742.83	           	           	           	           	           	       0.00	18183976.00	21517544.00	21712944.00	       1.08	      -9.51	      21.18	
 2018/08/30	 2506.53	 2519.40	 2479.21	 2479.21	       18233552	    2497.64	    2463.51	    2457.57	    2496.89	    2614.51	    2742.11	           	           	           	           	           	       0.00	18233552.00	21392970.00	20986428.00	       1.42	      -7.33	      17.49	
 2018/08/31	 2462.80	 2490.46	 2455.99	 2474.48	       26221780	    2498.13	    2473.54	    2460.61	    2493.21	    2610.90	    2741.42	           	           	           	           	           	       0.00	26221780.00	22485204.00	21545622.00	       1.29	      -5.61	      13.78	
 2018/09/03	 2461.86	 2470.51	 2445.87	 2465.88	       18306656	    2486.84	    2479.21	    2463.58	    2490.11	    2607.20	    2740.46	           	           	           	           	           	       0.00	18306656.00	20469518.00	21076158.00	       0.49	      -4.39	       9.74	
 2018/09/04	 2467.25	 2507.04	 2451.72	 2500.44	       20593804	    2484.70	    2484.02	    2464.61	    2487.44	    2604.01	    2739.51	           	           	           	           	           	       0.00	20593804.00	20307954.00	20699644.00	       2.61	      -2.99	      11.19	
 2018/09/05	 2488.90	 2493.47	 2441.23	 2441.23	       21316444	    2472.25	    2483.13	    2464.33	    2483.34	    2600.42	    2738.32	           	           	           	           	           	       0.00	21316444.00	20934448.00	21225996.00	      -0.48	      -2.49	       4.01	
 2018/09/06	 2432.40	 2449.83	 2408.93	 2416.03	       20873912	    2459.61	    2478.62	    2459.90	    2479.08	    2596.43	    2737.07	           	           	           	           	           	       0.00	20873912.00	21462520.00	21427744.00	      -4.91	      -2.97	      -3.87	
 2018/09/07	 2424.42	 2458.26	 2416.16	 2437.68	       18360830	    2452.25	    2475.19	    2456.62	    2475.18	    2592.82	    2735.97	           	           	           	           	           	       0.00	18360830.00	19890330.00	21187766.00	      -6.59	      -3.69	      -5.79	
 2018/09/10	 2431.18	 2440.11	 2410.79	 2413.43	       18041256	    2441.76	    2464.30	    2453.37	    2470.94	    2588.79	    2734.78	           	           	           	           	           	       0.00	18041256.00	19837250.00	20153384.00	      -9.77	      -4.91	      -9.72	
 2018/09/11	 2412.18	 2422.94	 2387.64	 2398.77	       18111100	    2421.43	    2453.06	    2449.84	    2467.59	    2584.58	    2733.53	           	           	           	           	           	       0.00	18111100.00	19340708.00	19824332.00	     -13.32	      -6.59	     -13.45	
 2018/09/12	 2389.28	 2398.73	 2373.04	 2381.39	       16845244	    2409.46	    2440.85	    2448.48	    2463.97	    2580.30	    2732.13	           	           	           	           	           	       0.00	16845244.00	18446468.00	19690458.00	     -17.33	      -8.74	     -17.19	
 2018/09/13	 2413.41	 2420.00	 2381.03	 2415.31	       21471992	    2409.32	    2434.46	    2448.99	    2461.24	    2576.54	    2730.94	           	           	           	           	           	       0.00	21471992.00	18566084.00	20014302.00	     -17.57	     -10.51	     -14.14	
 2018/09/14	 2421.66	 2434.67	 2410.66	 2425.42	       16391883	    2406.86	    2429.56	    2451.55	    2458.61	    2573.49	    2729.87	           	           	           	           	           	       0.00	16391883.00	18172296.00	19031312.00	     -16.76	     -11.76	     -10.00	
 2018/09/17	 2411.38	 2418.14	 2397.94	 2399.88	       13684293	    2404.15	    2422.96	    2451.09	    2456.33	    2570.67	    2728.73	           	           	           	           	           	       0.00	13684293.00	17300902.00	18569076.00	     -17.96	     -13.00	      -9.93	
 2018/09/18	 2391.95	 2459.77	 2391.73	 2458.77	       22891942	    2416.15	    2418.79	    2451.41	    2455.53	    2568.26	    2727.86	           	           	           	           	           	       0.00	22891942.00	18257070.00	18798890.00	     -14.01	     -13.20	      -1.61	
 2018/09/19	 2455.44	 2505.00	 2452.58	 2487.08	       28973848	    2437.29	    2423.38	    2453.25	    2456.10	    2566.53	    2727.04	           	           	           	           	           	       0.00	28973848.00	20682792.00	19564630.00	      -8.49	     -12.26	       7.54	
 2018/09/20	 2492.40	 2503.10	 2480.54	 2487.42	       22948440	    2451.71	    2430.51	    2454.57	    2457.14	    2564.44	    2726.24	           	           	           	           	           	       0.00	22948440.00	20978082.00	19772082.00	      -4.04	     -10.61	      13.15	
 2018/09/21	 2495.74	 2573.60	 2485.41	 2573.60	       41753280	    2481.35	    2444.11	    2459.65	    2458.70	    2563.20	    2725.84	           	           	           	           	           	       0.00	41753280.00	26050360.00	22111328.00	       6.36	      -7.22	      27.17	
 2018/09/25	 2545.21	 2560.72	 2536.43	 2547.79	       24321290	    2510.93	    2457.54	    2460.92	    2461.39	    2561.83	    2725.36	           	           	           	           	           	       0.00	24321290.00	28177760.00	22739332.00	      12.39	      -3.30	      31.37	
 2018/09/26	 2555.92	 2610.59	 2553.17	 2582.77	       33704336	    2535.73	    2475.94	    2464.50	    2464.62	    2560.88	    2724.99	           	           	           	           	           	       0.00	33704336.00	30340238.00	24298654.00	      19.75	       1.31	      36.88	
 2018/09/27	 2582.12	 2584.07	 2561.58	 2575.45	       22953308	    2553.41	    2495.35	    2468.10	    2468.07	    2559.82	    2724.61	           	           	           	           	           	       0.00	22953308.00	29136130.00	24909462.00	      24.71	       5.99	      37.44	
 2018/09/28	 2580.66	 2618.83	 2577.98	 2606.67	       28780344	    2577.26	    2514.48	    2474.47	    2471.95	    2558.91	    2724.39	           	           	           	           	           	       0.00	28780344.00	30302512.00	25640296.00	      30.81	      10.96	      39.71	
 2018/10/08	 2544.49	 2548.89	 2481.18	 2486.82	       33707752	    2559.90	    2520.63	    2475.09	    2473.35	    2556.46	    2723.63	           	           	           	           	           	       0.00	33707752.00	28693406.00	27371884.00	      25.68	      13.90	      23.55	
 2018/10/09	 2481.59	 2506.27	 2476.35	 2491.66	       21668620	    2548.67	    2529.80	    2476.38	    2473.69	    2554.02	    2722.88	           	           	           	           	           	       0.00	21668620.00	28162872.00	28170316.00	      21.75	      15.47	      12.55	
 2018/10/10	 2495.86	 2518.61	 2472.19	 2494.06	       20421096	    2530.93	    2533.33	    2476.06	    2474.07	    2551.89	    2722.14	           	           	           	           	           	       0.00	20421096.00	25506224.00	27923232.00	      18.61	      16.10	       5.03	
 2018/10/11	 2412.22	 2446.37	 2369.03	 2390.50	       36931488	    2493.94	    2523.67	    2473.52	    2473.37	    2549.09	    2720.98	           	           	           	           	           	       0.00	36931488.00	28301860.00	28718996.00	       7.68	      14.41	     -13.47	
 2018/10/12	 2398.18	 2452.69	 2390.99	 2444.13	       29000532	    2461.43	    2519.34	    2474.93	    2472.86	    2547.25	    2720.11	           	           	           	           	           	       0.00	29000532.00	28345898.00	29324204.00	       3.31	      12.19	     -17.77	
 2018/10/15	 2443.73	 2448.26	 2407.55	 2412.48	       20543216	    2446.57	    2503.23	    2473.67	    2471.79	    2545.39	    2719.12	           	           	           	           	           	       0.00	20543216.00	25712990.00	27203198.00	      -2.68	       9.22	     -23.80	
 2018/10/16	 2414.32	 2459.88	 2407.00	 2415.49	       19832200	    2431.33	    2490.00	    2473.77	    2471.24	    2543.40	    2718.09	           	           	           	           	           	       0.00	19832200.00	25345706.00	26754290.00	      -7.10	       5.96	     -26.11	
 2018/10/17	 2446.48	 2451.19	 2384.14	 2429.21	       24854130	    2418.36	    2474.65	    2475.29	    2471.22	    2541.29	    2717.04	           	           	           	           	           	       0.00	24854130.00	26232314.00	25869268.00	      -9.39	       2.89	     -24.55	
 2018/10/18	 2416.37	 2416.37	 2367.71	 2369.07	       22765046	    2414.08	    2454.01	    2474.68	    2470.35	    2538.97	    2715.73	           	           	           	           	           	       0.00	22765046.00	23399024.00	25850442.00	     -15.87	      -0.87	     -30.01	
 2018/10/19	 2353.84	 2451.76	 2344.98	 2446.32	       31382548	    2414.51	    2437.97	    2476.23	    2470.69	    2537.15	    2714.69	           	           	           	           	           	       0.00	31382548.00	23875428.00	26110662.00	     -14.61	      -3.61	     -21.99	
 2018/10/22	 2463.49	 2566.63	 2463.49	 2540.15	       46328068	    2440.05	    2443.31	    2481.97	    2471.46	    2535.63	    2713.98	           	           	           	           	           	       0.00	46328068.00	29032398.00	27372694.00	      -5.97	      -4.08	      -3.76	
 2018/10/23	 2539.65	 2544.30	 2451.67	 2464.81	       35418624	    2449.91	    2440.62	    2485.21	    2470.43	    2533.64	    2712.98	           	           	           	           	           	       0.00	35418624.00	32149684.00	28747694.00	      -5.14	      -4.30	      -1.69	
 2018/10/24	 2459.32	 2530.77	 2459.21	 2477.49	       37027580	    2459.57	    2438.97	    2486.15	    2469.00	    2532.07	    2711.99	           	           	           	           	           	       0.00	37027580.00	34584372.00	30408344.00	      -3.42	      -4.12	       1.40	
 2018/10/25	 2419.11	 2486.76	 2415.49	 2485.10	       31130040	    2482.77	    2448.43	    2486.05	    2467.69	    2530.67	    2711.03	           	           	           	           	           	       0.00	31130040.00	36257372.00	29828198.00	      -1.43	      -3.58	       4.31	
 2018/10/26	 2487.00	 2499.76	 2445.83	 2468.91	       28793336	    2487.29	    2450.90	    2485.12	    2466.65	    2529.14	    2709.90	           	           	           	           	           	       0.00	28793336.00	35739528.00	29807478.00	      -1.14	      -3.09	       3.91	
 2018/10/29	 2461.92	 2465.37	 2377.99	 2389.58	       28728276	    2457.18	    2448.61	    2475.92	    2464.39	    2526.85	    2708.43	           	           	           	           	           	       0.00	28728276.00	32219572.00	30625984.00	      -7.23	      -3.92	      -6.62	
 2018/10/30	 2380.47	 2449.29	 2378.82	 2415.65	       32464786	    2447.35	    2448.63	    2469.32	    2462.30	    2524.93	    2707.14	           	           	           	           	           	       0.00	32464786.00	31628804.00	31889244.00	      -9.84	      -5.10	      -9.47	
 2018/10/31	 2424.16	 2460.84	 2413.34	 2451.12	       34500764	    2442.07	    2450.82	    2462.73	    2460.73	    2522.99	    2706.01	           	           	           	           	           	       0.00	34500764.00	31123440.00	32853906.00	      -8.95	      -5.87	      -6.14	
 2018/11/01	 2474.27	 2500.12	 2455.73	 2460.16	       37694392	    2437.08	    2459.93	    2456.97	    2460.23	    2520.80	    2704.84	           	           	           	           	           	       0.00	37694392.00	32436310.00	34346840.00	      -7.42	      -6.18	      -2.47	
 2018/11/02	 2522.39	 2544.19	 2489.07	 2542.77	       47328804	    2451.86	    2469.57	    2453.77	    2461.94	    2519.34	    2704.00	           	           	           	           	           	       0.00	47328804.00	36143404.00	35941468.00	       0.45	      -4.86	      10.61	
